Date,0P00006G05,DRAM,GLD,NEE,P52.SI,QQQ,SPY,TLT,ULG.SI,XOM
2025-04-29,3.494999885559082,,306.05999755859375,64.8328857421875,0.6376831531524658,473.2393493652344,548.0375366210938,85.63044738769531,,104.05424499511719
2025-04-30,3.5280001163482666,,303.7699890136719,64.47618865966797,0.6329942941665649,473.1795959472656,548.2550659179688,84.93743896484375,,101.43270874023438
2025-05-01,,,297.4599914550781,63.67601776123047,,479.35968017578125,552.1405029296875,84.50676727294922,,101.5767593383789
2025-05-02,3.609999895095825,,297.9800109863281,64.67862701416016,0.6423720121383667,486.4752502441406,560.3364868164062,83.592041015625,,101.98966979980469
2025-05-05,3.624000072479248,,306.8800048828125,63.724212646484375,0.6564385294914246,483.5892028808594,557.1234130859375,83.12515258789062,,99.1664810180664
2025-05-06,3.619999885559082,,315.4800109863281,64.14840698242188,0.6738918423652649,479.09100341796875,552.4667358398438,83.40148162841797,,100.54927062988281
2025-05-07,3.625,,310.75,64.93892669677734,0.6932843327522278,480.9718933105469,554.7901611328125,83.75402069091797,,100.45325469970703
2025-05-08,3.624000072479248,,304.6300048828125,65.86442565917969,0.6884362697601318,485.9378356933594,558.6558837890625,82.82022857666016,,101.85523223876953
2025-05-09,3.617000102996826,,306.8399963378906,67.78289031982422,0.6787399649620056,485.619384765625,557.9439697265625,82.94410705566406,,103.04595184326172
2025-05-12,,,298.19000244140625,67.1851806640625,,505.4036560058594,576.3826293945312,82.17230987548828,,104.82245635986328
2025-05-13,3.684000015258789,,299.4599914550781,69.5182113647461,0.6981325745582581,513.1063842773438,580.1890258789062,81.83883666992188,,105.11053466796875
2025-05-14,3.73799991607666,,293.1600036621094,69.59532165527344,0.6981325745582581,516.1815185546875,580.9304809570312,81.29571533203125,,104.16947174072266
2025-05-15,3.7309999465942383,,297.8399963378906,71.87049865722656,0.7175251841545105,516.7487182617188,583.7680053710938,82.01033020019531,,105.2258071899414
2025-05-16,3.7309999465942383,,294.239990234375,72.30432891845703,0.7078288793563843,518.997802734375,587.4655151367188,82.22948455810547,,104.84785461425781
2025-05-19,3.7339999675750732,,298.0299987792969,71.2052993774414,0.712677001953125,519.4954833984375,588.108154296875,81.99128723144531,,103.18098449707031
2025-05-20,3.7269999980926514,,303.5799865722656,71.73554229736328,0.6835880875587463,517.7637939453125,586.130859375,81.40052795410156,,101.70793151855469
2025-05-21,3.740000009536743,,305.82000732421875,68.96868133544922,0.6981325745582581,510.5685729980469,576.2540893554688,80.00938415527344,,100.4577865600586
2025-05-22,3.7249999046325684,,303.1099853515625,64.53402709960938,0.6738918423652649,511.52398681640625,576.4815063476562,80.42863464355469,,99.78910064697266
2025-05-23,3.750999927520752,,309.75,65.32455444335938,0.7029806971549988,506.7868957519531,572.5465698242188,80.56202697753906,,99.84725189208984
2025-05-26,,,,,0.6835880875587463,,,,,
2025-05-27,3.75600004196167,,304.5,65.59447479248047,0.7078288793563843,518.7091674804688,584.4501953125,81.6863784790039,,100.32210540771484
2025-05-28,3.760999917984009,,303.80999755859375,64.79431915283203,0.712677001953125,516.4102783203125,581.0689086914062,81.33383178710938,,98.9556655883789
2025-05-29,3.75600004196167,,305.6099853515625,66.51033782958984,0.712677001953125,517.4254760742188,583.3626098632812,82.08655548095703,,99.51776123046875
2025-05-30,3.7320001125335693,,303.6000061035156,68.10104370117188,0.7223732471466064,516.6094360351562,582.7100830078125,82.2104263305664,,99.13980865478516
2025-06-02,3.75600004196167,,311.6700134277344,68.17586517333984,0.7272214293479919,520.6896362304688,585.992431640625,81.44532775878906,,99.86663055419922
2025-06-03,3.756999969482422,,308.9100036621094,68.95335388183594,0.7417658567428589,524.7598876953125,589.3341064453125,81.30187225341797,,100.59346771240234
2025-06-04,3.7799999713897705,,310.8999938964844,67.91346740722656,0.7369176745414734,526.222900390625,589.1759643554688,82.62167358398438,,99.13980865478516
2025-06-05,3.811000108718872,,309.3299865722656,69.48787689208984,0.7320695519447327,522.261962890625,586.3285522460938,82.67906951904297,,98.68431854248047
2025-06-06,3.796999931335449,,305.17999267578125,70.12930297851562,0.7417658567428589,527.3673095703125,592.3495483398438,81.62704467773438,,101.04894256591797
2025-06-09,3.7980000972747803,,306.6199951171875,69.87662506103516,0.756310224533081,528.1435546875,592.8834838867188,81.7131118774414,,101.72732543945312
2025-06-10,3.75600004196167,,306.7099914550781,70.7610092163086,0.756310224533081,531.63671875,596.244873046875,82.1339111328125,,103.9078140258789
2025-06-11,3.744999885559082,,308.3699951171875,70.94566345214844,0.7514621019363403,529.8452758789062,594.54443359375,82.38258361816406,,105.9332504272461
2025-06-12,3.753999948501587,,312.20001220703125,71.76202392578125,0.756310224533081,531.0892333984375,596.9072875976562,83.36766052246094,,106.34027862548828
2025-06-13,3.734999895095825,,316.2900085449219,72.67556762695312,0.7466139197349548,524.421630859375,590.2338256835938,82.56430053710938,,108.65644073486328
2025-06-16,3.7639999389648438,,311.7799987792969,71.7037124633789,0.7417658567428589,531.7162475585938,595.8494262695312,81.73223876953125,,109.00532531738281
2025-06-17,3.7699999809265137,,311.94000244140625,69.83773803710938,0.756310224533081,526.5313720703125,590.7578735351562,82.72686767578125,,110.4783706665039
2025-06-18,3.757999897003174,,310.260009765625,69.555908203125,0.766006588935852,526.4417114257812,590.6688842773438,82.87033081054688,,109.69339752197266
2025-06-19,,,,,0.7611584663391113,,,,,
2025-06-20,3.7170000076293945,,310.1300048828125,69.51703643798828,0.7757028341293335,524.292236328125,589.2816162109375,82.71731567382812,,111.15674591064453
2025-06-23,3.7079999446868896,,311.0799865722656,68.73954772949219,0.7514621019363403,529.6832275390625,595.1022338867188,82.98509979248047,,108.28817749023438
2025-06-24,3.7809998989105225,,306.19000244140625,69.39070129394531,0.7757028341293335,537.7831420898438,601.676513671875,83.5876235961914,,104.99320220947266
2025-06-25,3.7829999923706055,,307.1199951171875,68.36051940917969,0.766006588935852,539.157958984375,602.0136108398438,83.69282531738281,,105.02229309082031
2025-06-26,3.825000047683716,,306.7799987792969,68.99223327636719,0.7757028341293335,544.19921875,606.7236328125,84.1136245727539,,106.59223937988281
2025-06-27,3.8450000286102295,,301.2200012207031,68.8950424194336,0.7805509567260742,546.0623779296875,609.7380981445312,83.57804870605469,,106.00108337402344
2025-06-30,3.8519999980926514,,304.8299865722656,67.4664077758789,0.8290324211120605,549.5991821289062,612.6533813476562,84.40054321289062,,104.46990203857422
2025-07-01,3.8350000381469727,,307.54998779296875,71.00396728515625,0.8726656436920166,544.9664306640625,612.455078125,84.60980987548828,,105.86541748046875
2025-07-02,3.8499999046325684,,309.25,70.96510314941406,0.8532730937004089,548.7623291015625,615.2315063476562,84.0722427368164,,107.6195068359375
2025-07-03,3.8570001125335693,,307.1400146484375,71.80089569091797,0.8484249711036682,554.1622924804688,620.0803833007812,83.48665618896484,,108.73397064208984
2025-07-04,,,,,0.8435768485069275,,,,,
2025-07-07,3.868000030517578,,307.3699951171875,72.64641571044922,0.8435768485069275,549.98779296875,615.4595336914062,82.68991088867188,,107.67764282226562
2025-07-08,3.871000051498413,,304.1600036621094,70.42086029052734,0.8581212759017944,550.2966918945312,615.1224365234375,82.58431243896484,,110.6624984741211
2025-07-09,3.9070000648498535,,305.5199890136719,71.5773696899414,0.8678175806999207,554.192138671875,618.8110961914062,83.44827270507812,,110.28455352783203
2025-07-10,3.921999931335449,,306.20001220703125,72.53951263427734,0.9211471080780029,553.3951416015625,620.5563354492188,83.505859375,,111.379638671875
2025-07-11,3.927000045776367,,309.1400146484375,72.3062744140625,0.9405397176742554,552.1498413085938,618.3748168945312,82.35393524169922,,111.86419677734375
2025-07-14,3.9670000076293945,,308.010009765625,72.92826080322266,0.959932267665863,554.15234375,619.5548095703125,82.18114471435547,,110.40084075927734
2025-07-15,3.996000051498413,,306.7300109863281,72.59781646728516,0.9453878402709961,554.6604614257812,616.9072875976562,81.60517120361328,,109.42205047607422
2025-07-16,4.0269999504089355,,308.260009765625,72.66585540771484,0.9647804498672485,555.2283325195312,618.9697265625,81.72037506103516,,108.76304626464844
2025-07-17,4.076000213623047,,307.5899963378906,73.06431579589844,0.9696285128593445,559.7216796875,622.7576293945312,81.701171875,,108.21065521240234
2025-07-18,4.114999771118164,,308.3900146484375,73.8126449584961,1.0084136724472046,559.1836547851562,622.3014526367188,81.82596588134766,,104.4408187866211
2025-07-21,4.081999778747559,,313.1300048828125,74.02644348144531,0.9793248176574707,562.0828857421875,623.4815063476562,82.55552673339844,,104.71217346191406
2025-07-22,4.10699987411499,,316.1000061035156,75.35791015625,0.9987173080444336,559.1736450195312,623.5707397460938,83.05467224121094,,105.1870346069336
